2020-10-09 14:48:56,576 p=325053 u=mistral n=ansible | Using /var/lib/mistral/vran/ansible.cfg as config file
2020-10-09 15:05:42,107 p=325053 u=mistral n=ansible | TASK [Write rc of NetworkConfig script] ****************************************
2020-10-09 15:05:42,107 p=325053 u=mistral n=ansible | Friday 09 October 2020  15:05:42 -0500 (0:03:08.074)       0:16:43.812 ******** 
2020-10-09 15:05:42,706 p=325053 u=mistral n=ansible | changed: [vran-controllerb-0] => {"changed": true, "checksum": "b6589fc6ab0dc82cf12099d1c2d40ab994e8410c", "dest": "/var/lib/tripleo-config/os-net-config.returncode", "gid": 0, "group": "root", "md5sum": "cfcd208495d565ef66e7dff9f98764da", "mode": "0644", "owner": "root", "secontext": "system_u:object_r:var_lib_t:s0", "size": 1, "src": "/home/tripleo-admin/.ansible/tmp/ansible-tmp-1602273942.1702707-327738-111770582687202/source", "state": "file", "uid": 0}
2020-10-09 15:05:42,758 p=325053 u=mistral n=ansible | changed: [vran-novacompute-0] => {"changed": true, "checksum": "b6589fc6ab0dc82cf12099d1c2d40ab994e8410c", "dest": "/var/lib/tripleo-config/os-net-config.returncode", "gid": 0, "group": "root", "md5sum": "cfcd208495d565ef66e7dff9f98764da", "mode": "0644", "owner": "root", "secontext": "system_u:object_r:var_lib_t:s0", "size": 1, "src": "/home/tripleo-admin/.ansible/tmp/ansible-tmp-1602273942.3089082-327744-96479152435347/source", "state": "file", "uid": 0}
2020-10-09 15:05:42,811 p=325053 u=mistral n=ansible | changed: [vran-controllerb-1] => {"changed": true, "checksum": "b6589fc6ab0dc82cf12099d1c2d40ab994e8410c", "dest": "/var/lib/tripleo-config/os-net-config.returncode", "gid": 0, "group": "root", "md5sum": "cfcd208495d565ef66e7dff9f98764da", "mode": "0644", "owner": "root", "secontext": "system_u:object_r:var_lib_t:s0", "size": 1, "src": "/home/tripleo-admin/.ansible/tmp/ansible-tmp-1602273942.2375784-327741-88078055063679/source", "state": "file", "uid": 0}
2020-10-09 15:05:42,913 p=325053 u=mistral n=ansible | changed: [vran-controller-0] => {"changed": true, "checksum": "b6589fc6ab0dc82cf12099d1c2d40ab994e8410c", "dest": "/var/lib/tripleo-config/os-net-config.returncode", "gid": 0, "group": "root", "md5sum": "cfcd208495d565ef66e7dff9f98764da", "mode": "0644", "owner": "root", "secontext": "system_u:object_r:var_lib_t:s0", "size": 1, "src": "/home/tripleo-admin/.ansible/tmp/ansible-tmp-1602273942.4566827-327753-258632258793456/source", "state": "file", "uid": 0}
2020-10-09 15:05:42,915 p=325053 u=mistral n=ansible | changed: [vran-computert-0] => {"changed": true, "checksum": "356a192b7913b04c54574d18c28d46e6395428ab", "dest": "/var/lib/tripleo-config/os-net-config.returncode", "gid": 0, "group": "root", "md5sum": "c4ca4238a0b923820dcc509a6f75849b", "mode": "0644", "owner": "root", "secontext": "system_u:object_r:var_lib_t:s0", "size": 1, "src": "/home/tripleo-admin/.ansible/tmp/ansible-tmp-1602273942.3971958-327749-138209264300549/source", "state": "file", "uid": 0}
2020-10-09 15:05:42,961 p=325053 u=mistral n=ansible | TASK [NetworkConfig stdout] ****************************************************
2020-10-09 15:05:42,961 p=325053 u=mistral n=ansible | Friday 09 October 2020  15:05:42 -0500 (0:00:00.853)       0:16:44.666 ******** 
2020-10-09 15:05:43,022 p=325053 u=mistral n=ansible | ok: [vran-controllerb-0] => {
    "NetworkConfig_result.stderr_lines": [
        "+ '[' -n '{\"network_config\": [{\"addresses\": [{\"ip_netmask\": \"192.168.1.107/24\"}], \"mtu\": 1500, \"name\": \"eno1\", \"routes\": [], \"type\": \"interface\", \"use_dhcp\": false}, {\"dns_servers\": [\"168.127.132.3\", \"168.127.132.4\"], \"domain\": [], \"members\": [{\"bonding_options\": \"mode=4 lacp_rate=1 updelay=1000 miimon=100\", \"members\": [{\"mtu\": 1500, \"name\": \"eno3\", \"primary\": true, \"type\": \"interface\"}], \"mtu\": 1500, \"name\": \"bond0\", \"type\": \"linux_bond\"}, {\"addresses\": [{\"ip_netmask\": \"192.168.12.19/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 12}, {\"addresses\": [{\"ip_netmask\": \"192.168.13.18/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 13}, {\"addresses\": [{\"ip_netmask\": \"192.168.10.49/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 10}, {\"addresses\": [{\"ip_netmask\": \"192.168.11.97/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 11}, {\"addresses\": [{\"ip_netmask\": \"168.127.11.14/27\"}], \"mtu\": 1500, \"routes\": [{\"default\": true, \"next_hop\": \"168.127.11.30\"}], \"type\": \"vlan\", \"vlan_id\": 17}], \"name\": \"bridge_name\", \"type\": \"ovs_bridge\"}, {\"defroute\": false, \"name\": \"eno2\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}, {\"defroute\": false, \"name\": \"eno4\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}]}' ']'",
        "+ '[' -z '' ']'",
        "+ trap configure_safe_defaults EXIT",
        "++ date +%Y-%m-%dT%H:%M:%S",
        "+ DATETIME=2020-10-09T16:03:04",
        "+ '[' -f /etc/os-net-config/config.json ']'",
        "+ mkdir -p /etc/os-net-config",
        "+ echo '{\"network_config\": [{\"addresses\": [{\"ip_netmask\": \"192.168.1.107/24\"}], \"mtu\": 1500, \"name\": \"eno1\", \"routes\": [], \"type\": \"interface\", \"use_dhcp\": false}, {\"dns_servers\": [\"168.127.132.3\", \"168.127.132.4\"], \"domain\": [], \"members\": [{\"bonding_options\": \"mode=4 lacp_rate=1 updelay=1000 miimon=100\", \"members\": [{\"mtu\": 1500, \"name\": \"eno3\", \"primary\": true, \"type\": \"interface\"}], \"mtu\": 1500, \"name\": \"bond0\", \"type\": \"linux_bond\"}, {\"addresses\": [{\"ip_netmask\": \"192.168.12.19/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 12}, {\"addresses\": [{\"ip_netmask\": \"192.168.13.18/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 13}, {\"addresses\": [{\"ip_netmask\": \"192.168.10.49/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 10}, {\"addresses\": [{\"ip_netmask\": \"192.168.11.97/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 11}, {\"addresses\": [{\"ip_netmask\": \"168.127.11.14/27\"}], \"mtu\": 1500, \"routes\": [{\"default\": true, \"next_hop\": \"168.127.11.30\"}], \"type\": \"vlan\", \"vlan_id\": 17}], \"name\": \"bridge_name\", \"type\": \"ovs_bridge\"}, {\"defroute\": false, \"name\": \"eno2\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}, {\"defroute\": false, \"name\": \"eno4\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}]}'",
        "++ type -t network_config_hook",
        "+ '[' '' = function ']'",
        "+ sed -i 's/: \"bridge_name/: \"br-ex/' /etc/os-net-config/config.json",
        "+ sed -i s/interface_name/nic1/ /etc/os-net-config/config.json",
        "+ set +e",
        "+ os-net-config -c /etc/os-net-config/config.json -v --detailed-exit-codes",
        "[2020/10/09 04:03:05 PM] [INFO] Using config file at: /etc/os-net-config/config.json",
        "[2020/10/09 04:03:05 PM] [INFO] Ifcfg net config provider created.",
        "[2020/10/09 04:03:05 PM] [INFO] Not using any mapping file.",
        "[2020/10/09 04:03:05 PM] [INFO] Finding active nics",
        "[2020/10/09 04:03:05 PM] [INFO] eno3 is an embedded active nic",
        "[2020/10/09 04:03:05 PM] [INFO] eno1 is an embedded active nic",
        "[2020/10/09 04:03:05 PM] [INFO] eno4 is not an active nic",
        "[2020/10/09 04:03:05 PM] [INFO] lo is not an active nic",
        "[2020/10/09 04:03:05 PM] [INFO] eno2 is not an active nic",
        "[2020/10/09 04:03:05 PM] [INFO] No DPDK mapping available in path (/var/lib/os-net-config/dpdk_mapping.yaml)",
        "[2020/10/09 04:03:05 PM] [INFO] Active nics are ['eno1', 'eno3']",
        "[2020/10/09 04:03:05 PM] [INFO] nic1 mapped to: eno1",
        "[2020/10/09 04:03:05 PM] [INFO] nic2 mapped to: eno3",
        "[2020/10/09 04:03:05 PM] [INFO] adding interface: eno1",
        "[2020/10/09 04:03:05 PM] [INFO] adding bridge: br-ex",
        "[2020/10/09 04:03:05 PM] [INFO] adding linux bond: bond0",
        "[2020/10/09 04:03:05 PM] [INFO] adding interface: eno3",
        "[2020/10/09 04:03:05 PM] [INFO] adding vlan: vlan12",
        "[2020/10/09 04:03:05 PM] [INFO] adding vlan: vlan13",
        "[2020/10/09 04:03:05 PM] [INFO] adding vlan: vlan10",
        "[2020/10/09 04:03:05 PM] [INFO] adding vlan: vlan11",
        "[2020/10/09 04:03:05 PM] [INFO] adding vlan: vlan17",
        "[2020/10/09 04:03:05 PM] [INFO] adding custom route for interface: vlan17",
        "[2020/10/09 04:03:05 PM] [INFO] adding interface: eno2",
        "[2020/10/09 04:03:05 PM] [INFO] adding interface: eno4",
        "[2020/10/09 04:03:05 PM] [INFO] applying network configs...",
        "[2020/10/09 04:03:05 PM] [INFO] running ifdown on interface: vlan12",
        "[2020/10/09 04:03:05 PM] [INFO] running ifdown on interface: vlan13",
        "[2020/10/09 04:03:05 PM] [INFO] running ifdown on interface: vlan10",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: vlan11",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: vlan17",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: eno1",
        "[2020/10/09 04:03:06 PM] [INFO] interface eno1 is up, trying with ip command",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: eno3",
        "[2020/10/09 04:03:06 PM] [INFO] interface eno3 is up, trying with ip command",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: eno2",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: eno4",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: vlan13",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: bond0",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: vlan12",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: vlan17",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: vlan10",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: vlan11",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on interface: bond0",
        "[2020/10/09 04:03:06 PM] [INFO] running ifdown on bridge: br-ex",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-eno1",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-eno3",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-eno2",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-eno4",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-br-ex",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-bond0",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan12",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan13",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan10",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan11",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan17",
        "[2020/10/09 04:03:06 PM] [INFO] Writing config /etc/sysconfig/network-scripts/route-vlan17",
        "[2020/10/09 04:03:06 PM] [INFO] running ifup on bridge: br-ex",
        "[2020/10/09 04:03:08 PM] [INFO] running ifup on interface: eno1",
        "[2020/10/09 04:03:14 PM] [INFO] running ifup on interface: eno3",
        "[2020/10/09 04:03:14 PM] [INFO] running ifup on interface: eno2",
        "[2020/10/09 04:03:14 PM] [INFO] running ifup on interface: eno4",
        "[2020/10/09 04:03:14 PM] [INFO] running ifup on interface: vlan13",
        "[2020/10/09 04:03:18 PM] [INFO] running ifup on interface: bond0",
        "[2020/10/09 04:03:21 PM] [INFO] running ifup on interface: vlan12",
        "[2020/10/09 04:03:25 PM] [INFO] running ifup on interface: vlan17",
        "[2020/10/09 04:03:29 PM] [INFO] running ifup on interface: vlan10",
        "[2020/10/09 04:03:33 PM] [INFO] running ifup on interface: vlan11",
        "[2020/10/09 04:03:37 PM] [INFO] running ifup on interface: bond0",
        "[2020/10/09 04:03:38 PM] [INFO] running ifup on interface: vlan12",
        "[2020/10/09 04:03:38 PM] [INFO] running ifup on interface: vlan13",
        "[2020/10/09 04:03:38 PM] [INFO] running ifup on interface: vlan10",
        "[2020/10/09 04:03:38 PM] [INFO] running ifup on interface: vlan11",
        "[2020/10/09 04:03:38 PM] [INFO] running ifup on interface: vlan17",
        "+ RETVAL=2",
        "+ set -e",
        "+ [[ 2 == 2 ]]",
        "+ '[' -f /etc/udev/rules.d/99-dhcp-all-interfaces.rules ']'",
        "+ rm /etc/udev/rules.d/99-dhcp-all-interfaces.rules",
        "+ '[' -f /usr/libexec/os-apply-config/templates/etc/os-net-config/config.json ']'",
        "+ '[' -f /usr/libexec/os-apply-config/templates/etc/os-net-config/element_config.json ']'",
        "+ configure_safe_defaults",
        "+ [[ 0 == 0 ]]",
        "+ return 0"
    ],
    "failed_when_result": false
}
2020-10-09 15:05:43,088 p=325053 u=mistral n=ansible | ok: [vran-controllerb-1] => {
    "NetworkConfig_result.stderr_lines": [
        "+ '[' -n '{\"network_config\": [{\"addresses\": [{\"ip_netmask\": \"192.168.1.125/24\"}], \"mtu\": 1500, \"name\": \"eno1\", \"routes\": [], \"type\": \"interface\", \"use_dhcp\": false}, {\"dns_servers\": [\"168.127.132.3\", \"168.127.132.4\"], \"domain\": [], \"members\": [{\"bonding_options\": \"mode=4 lacp_rate=1 updelay=1000 miimon=100\", \"members\": [{\"mtu\": 1500, \"name\": \"eno3\", \"primary\": true, \"type\": \"interface\"}], \"mtu\": 1500, \"name\": \"bond0\", \"type\": \"linux_bond\"}, {\"addresses\": [{\"ip_netmask\": \"192.168.12.53/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 12}, {\"addresses\": [{\"ip_netmask\": \"192.168.13.90/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 13}, {\"addresses\": [{\"ip_netmask\": \"192.168.10.129/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 10}, {\"addresses\": [{\"ip_netmask\": \"192.168.11.36/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 11}, {\"addresses\": [{\"ip_netmask\": \"168.127.11.16/27\"}], \"mtu\": 1500, \"routes\": [{\"default\": true, \"next_hop\": \"168.127.11.30\"}], \"type\": \"vlan\", \"vlan_id\": 17}], \"name\": \"bridge_name\", \"type\": \"ovs_bridge\"}, {\"defroute\": false, \"name\": \"eno2\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}, {\"defroute\": false, \"name\": \"eno4\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}]}' ']'",
        "+ '[' -z '' ']'",
        "+ trap configure_safe_defaults EXIT",
        "++ date +%Y-%m-%dT%H:%M:%S",
        "+ DATETIME=2020-10-09T16:03:10",
        "+ '[' -f /etc/os-net-config/config.json ']'",
        "+ mkdir -p /etc/os-net-config",
        "+ echo '{\"network_config\": [{\"addresses\": [{\"ip_netmask\": \"192.168.1.125/24\"}], \"mtu\": 1500, \"name\": \"eno1\", \"routes\": [], \"type\": \"interface\", \"use_dhcp\": false}, {\"dns_servers\": [\"168.127.132.3\", \"168.127.132.4\"], \"domain\": [], \"members\": [{\"bonding_options\": \"mode=4 lacp_rate=1 updelay=1000 miimon=100\", \"members\": [{\"mtu\": 1500, \"name\": \"eno3\", \"primary\": true, \"type\": \"interface\"}], \"mtu\": 1500, \"name\": \"bond0\", \"type\": \"linux_bond\"}, {\"addresses\": [{\"ip_netmask\": \"192.168.12.53/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 12}, {\"addresses\": [{\"ip_netmask\": \"192.168.13.90/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 13}, {\"addresses\": [{\"ip_netmask\": \"192.168.10.129/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 10}, {\"addresses\": [{\"ip_netmask\": \"192.168.11.36/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 11}, {\"addresses\": [{\"ip_netmask\": \"168.127.11.16/27\"}], \"mtu\": 1500, \"routes\": [{\"default\": true, \"next_hop\": \"168.127.11.30\"}], \"type\": \"vlan\", \"vlan_id\": 17}], \"name\": \"bridge_name\", \"type\": \"ovs_bridge\"}, {\"defroute\": false, \"name\": \"eno2\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}, {\"defroute\": false, \"name\": \"eno4\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}]}'",
        "++ type -t network_config_hook",
        "+ '[' '' = function ']'",
        "+ sed -i 's/: \"bridge_name/: \"br-ex/' /etc/os-net-config/config.json",
        "+ sed -i s/interface_name/nic1/ /etc/os-net-config/config.json",
        "+ set +e",
        "+ os-net-config -c /etc/os-net-config/config.json -v --detailed-exit-codes",
        "[2020/10/09 04:03:11 PM] [INFO] Using config file at: /etc/os-net-config/config.json",
        "[2020/10/09 04:03:11 PM] [INFO] Ifcfg net config provider created.",
        "[2020/10/09 04:03:11 PM] [INFO] Not using any mapping file.",
        "[2020/10/09 04:03:11 PM] [INFO] Finding active nics",
        "[2020/10/09 04:03:11 PM] [INFO] eno4 is not an active nic",
        "[2020/10/09 04:03:11 PM] [INFO] eno2 is not an active nic",
        "[2020/10/09 04:03:11 PM] [INFO] eno3 is an embedded active nic",
        "[2020/10/09 04:03:11 PM] [INFO] lo is not an active nic",
        "[2020/10/09 04:03:11 PM] [INFO] eno1 is an embedded active nic",
        "[2020/10/09 04:03:11 PM] [INFO] No DPDK mapping available in path (/var/lib/os-net-config/dpdk_mapping.yaml)",
        "[2020/10/09 04:03:11 PM] [INFO] Active nics are ['eno1', 'eno3']",
        "[2020/10/09 04:03:11 PM] [INFO] nic2 mapped to: eno3",
        "[2020/10/09 04:03:11 PM] [INFO] nic1 mapped to: eno1",
        "[2020/10/09 04:03:11 PM] [INFO] adding interface: eno1",
        "[2020/10/09 04:03:11 PM] [INFO] adding bridge: br-ex",
        "[2020/10/09 04:03:11 PM] [INFO] adding linux bond: bond0",
        "[2020/10/09 04:03:11 PM] [INFO] adding interface: eno3",
        "[2020/10/09 04:03:11 PM] [INFO] adding vlan: vlan12",
        "[2020/10/09 04:03:11 PM] [INFO] adding vlan: vlan13",
        "[2020/10/09 04:03:11 PM] [INFO] adding vlan: vlan10",
        "[2020/10/09 04:03:11 PM] [INFO] adding vlan: vlan11",
        "[2020/10/09 04:03:11 PM] [INFO] adding vlan: vlan17",
        "[2020/10/09 04:03:11 PM] [INFO] adding custom route for interface: vlan17",
        "[2020/10/09 04:03:11 PM] [INFO] adding interface: eno2",
        "[2020/10/09 04:03:11 PM] [INFO] adding interface: eno4",
        "[2020/10/09 04:03:11 PM] [INFO] applying network configs...",
        "[2020/10/09 04:03:11 PM] [INFO] running ifdown on interface: vlan12",
        "[2020/10/09 04:03:11 PM] [INFO] running ifdown on interface: vlan13",
        "[2020/10/09 04:03:11 PM] [INFO] running ifdown on interface: vlan10",
        "[2020/10/09 04:03:11 PM] [INFO] running ifdown on interface: vlan11",
        "[2020/10/09 04:03:11 PM] [INFO] running ifdown on interface: vlan17",
        "[2020/10/09 04:03:11 PM] [INFO] running ifdown on interface: eno1",
        "[2020/10/09 04:03:11 PM] [INFO] interface eno1 is up, trying with ip command",
        "[2020/10/09 04:03:11 PM] [INFO] running ifdown on interface: eno3",
        "[2020/10/09 04:03:11 PM] [INFO] interface eno3 is up, trying with ip command",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on interface: eno2",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on interface: eno4",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on interface: vlan17",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on interface: bond0",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on interface: vlan13",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on interface: vlan10",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on interface: vlan12",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on interface: vlan11",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on interface: bond0",
        "[2020/10/09 04:03:12 PM] [INFO] running ifdown on bridge: br-ex",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-eno1",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-eno3",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-eno2",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-eno4",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-br-ex",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-bond0",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan12",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan13",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan10",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan11",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/ifcfg-vlan17",
        "[2020/10/09 04:03:12 PM] [INFO] Writing config /etc/sysconfig/network-scripts/route-vlan17",
        "[2020/10/09 04:03:12 PM] [INFO] running ifup on bridge: br-ex",
        "[2020/10/09 04:03:14 PM] [INFO] running ifup on interface: eno1",
        "[2020/10/09 04:03:18 PM] [INFO] running ifup on interface: eno3",
        "[2020/10/09 04:03:18 PM] [INFO] running ifup on interface: eno2",
        "[2020/10/09 04:03:19 PM] [INFO] running ifup on interface: eno4",
        "[2020/10/09 04:03:19 PM] [INFO] running ifup on interface: vlan17",
        "[2020/10/09 04:03:23 PM] [INFO] running ifup on interface: bond0",
        "[2020/10/09 04:03:25 PM] [INFO] running ifup on interface: vlan13",
        "[2020/10/09 04:03:29 PM] [INFO] running ifup on interface: vlan10",
        "[2020/10/09 04:03:34 PM] [INFO] running ifup on interface: vlan12",
        "[2020/10/09 04:03:38 PM] [INFO] running ifup on interface: vlan11",
        "[2020/10/09 04:03:42 PM] [INFO] running ifup on interface: bond0",
        "[2020/10/09 04:03:42 PM] [INFO] running ifup on interface: vlan12",
        "[2020/10/09 04:03:42 PM] [INFO] running ifup on interface: vlan13",
        "[2020/10/09 04:03:43 PM] [INFO] running ifup on interface: vlan10",
        "[2020/10/09 04:03:43 PM] [INFO] running ifup on interface: vlan11",
        "[2020/10/09 04:03:43 PM] [INFO] running ifup on interface: vlan17",
        "+ RETVAL=2",
        "+ set -e",
        "+ [[ 2 == 2 ]]",
        "+ '[' -f /etc/udev/rules.d/99-dhcp-all-interfaces.rules ']'",
        "+ rm /etc/udev/rules.d/99-dhcp-all-interfaces.rules",
        "+ '[' -f /usr/libexec/os-apply-config/templates/etc/os-net-config/config.json ']'",
        "+ '[' -f /usr/libexec/os-apply-config/templates/etc/os-net-config/element_config.json ']'",
        "+ configure_safe_defaults",
        "+ [[ 0 == 0 ]]",
        "+ return 0"
    ],
    "failed_when_result": false
}
2020-10-09 15:05:43,170 p=325053 u=mistral n=ansible | ok: [vran-novacompute-0] => {
    "NetworkConfig_result.stderr_lines": [
        "+ '[' -n '{\"network_config\": [{\"addresses\": [{\"ip_netmask\": \"192.168.1.133/24\"}], \"mtu\": 1500, \"name\": \"eno3\", \"routes\": [], \"type\": \"interface\", \"use_dhcp\": false}, {\"dns_servers\": [\"168.127.132.3\", \"168.127.132.4\"], \"domain\": [], \"members\": [{\"bonding_options\": \"mode=4 lacp_rate=1 updelay=1000 miimon=100\", \"members\": [{\"mtu\": 1500, \"name\": \"ens2f0\", \"primary\": true, \"type\": \"interface\"}, {\"mtu\": 1500, \"name\": \"ens7f0\", \"type\": \"interface\"}], \"mtu\": 1500, \"name\": \"bond0\", \"type\": \"linux_bond\"}, {\"addresses\": [{\"ip_netmask\": \"192.168.12.45/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 12}, {\"addresses\": [{\"ip_netmask\": \"192.168.10.24/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 10}, {\"addresses\": [{\"ip_netmask\": \"192.168.11.142/24\"}], \"mtu\": 1500, \"routes\": [], \"type\": \"vlan\", \"vlan_id\": 11}, {\"addresses\": [{\"ip_netmask\": \"168.127.11.15/27\"}], \"mtu\": 1500, \"routes\": [{\"default\": true, \"next_hop\": \"168.127.11.30\"}], \"type\": \"vlan\", \"vlan_id\": 17}], \"name\": \"bridge_name\", \"type\": \"ovs_bridge\"}, {\"defroute\": false, \"name\": \"eno1\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}, {\"defroute\": false, \"name\": \"eno2\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}, {\"defroute\": false, \"name\": \"eno4\", \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}, {\"defroute\": false, \"hotplug\": true, \"mtu\": 9000, \"name\": \"ens2f1\", \"nm_controlled\": true, \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}, {\"defroute\": false, \"hotplug\": true, \"mtu\": 9000, \"name\": \"ens7f1\", \"nm_controlled\": true, \"onboot\": false, \"type\": \"interface\", \"use_dhcp\": false}]}' ']'",
        "+ '[' -z '' ']'",
        "+ trap configure_safe_defaults EXIT",
        "++ date +%Y-%m-%dT%H:%M:%S",
        "+ DATETIME=2020-10-09T11:02:40",
        "+ '[' -f /etc/os-net-config/config.json ']'",
        "+ mkdir -p /etc/os-net-config",
